Diffsec,Nodes,State,Backfilled
505,9,COMPLETED,no
525,3,COMPLETED,no
497,8,COMPLETED,no
482,8,COMPLETED,no
518,9,COMPLETED,no
503,9,COMPLETED,no
507,8,COMPLETED,no
498,3,COMPLETED,no
481,1,COMPLETED,yes
489,4,COMPLETED,no
530,6,COMPLETED,no
518,1,COMPLETED,no
478,9,COMPLETED,no
492,2,COMPLETED,no
492,1,COMPLETED,no
485,2,COMPLETED,no
526,8,COMPLETED,no
506,9,COMPLETED,no
515,8,COMPLETED,no
504,9,COMPLETED,no
509,10,COMPLETED,no
509,7,COMPLETED,no
483,10,COMPLETED,no
502,4,COMPLETED,no
503,4,COMPLETED,no
527,5,COMPLETED,no
502,1,COMPLETED,yes
520,2,COMPLETED,yes
493,2,COMPLETED,yes
505,5,COMPLETED,no
484,1,COMPLETED,yes
478,10,COMPLETED,no
534,3,COMPLETED,no
481,6,COMPLETED,no
499,3,COMPLETED,no
503,6,COMPLETED,no
494,2,COMPLETED,no
507,4,COMPLETED,no
509,1,COMPLETED,yes
536,6,COMPLETED,no
528,8,COMPLETED,no
487,6,COMPLETED,no
496,10,COMPLETED,no
520,7,COMPLETED,no
499,1,COMPLETED,yes
510,3,COMPLETED,yes
524,5,COMPLETED,no
526,8,COMPLETED,no
523,2,COMPLETED,no
528,9,COMPLETED,no
527,4,COMPLETED,no
526,4,COMPLETED,no
511,7,COMPLETED,no
525,1,COMPLETED,yes
537,5,COMPLETED,no
479,7,COMPLETED,no
480,3,COMPLETED,no
488,2,COMPLETED,yes
495,7,COMPLETED,no
478,9,COMPLETED,no
510,4,COMPLETED,yes
499,2,COMPLETED,no
480,3,COMPLETED,no
526,10,COMPLETED,no
508,5,COMPLETED,no
494,6,COMPLETED,no
513,1,COMPLETED,no
505,1,COMPLETED,yes
483,5,COMPLETED,yes
511,4,COMPLETED,no
536,10,COMPLETED,no
515,3,COMPLETED,yes
530,3,COMPLETED,no
525,5,COMPLETED,no
500,7,COMPLETED,no
499,2,COMPLETED,no
510,9,COMPLETED,no
506,10,COMPLETED,no
517,1,COMPLETED,yes
483,5,COMPLETED,no
525,3,COMPLETED,no
494,2,COMPLETED,no
513,5,COMPLETED,no
490,2,COMPLETED,no
478,7,COMPLETED,no
504,9,COMPLETED,no
483,10,COMPLETED,no
492,1,COMPLETED,yes
516,9,COMPLETED,no
501,1,COMPLETED,yes
518,4,COMPLETED,no
496,3,COMPLETED,no
500,8,COMPLETED,no
522,9,COMPLETED,no
531,8,COMPLETED,no
525,6,COMPLETED,no
503,7,COMPLETED,no
502,7,COMPLETED,no
481,7,COMPLETED,no
514,1,COMPLETED,yes
496,3,COMPLETED,yes
483,5,COMPLETED,no
526,2,COMPLETED,no
535,10,COMPLETED,no
480,10,COMPLETED,no
496,6,COMPLETED,no
528,5,COMPLETED,no
482,10,COMPLETED,no
497,6,COMPLETED,no
510,1,COMPLETED,yes
486,10,COMPLETED,no
487,5,COMPLETED,no
505,2,COMPLETED,yes
497,1,COMPLETED,yes
525,10,COMPLETED,no
534,1,COMPLETED,yes
508,6,COMPLETED,no
479,10,COMPLETED,no
512,10,COMPLETED,no
529,6,COMPLETED,no
535,7,COMPLETED,no
491,7,COMPLETED,no
492,5,COMPLETED,no
511,1,COMPLETED,yes
492,5,COMPLETED,no
494,8,COMPLETED,no
483,8,COMPLETED,no
496,4,COMPLETED,no
490,4,COMPLETED,no
479,1,COMPLETED,yes
481,1,COMPLETED,yes
480,9,COMPLETED,no
522,6,COMPLETED,no
482,9,COMPLETED,no
479,6,COMPLETED,no
499,10,COMPLETED,no
506,10,COMPLETED,no
507,3,COMPLETED,yes
488,9,COMPLETED,no
512,10,COMPLETED,no
512,5,COMPLETED,no
532,2,COMPLETED,yes
510,9,COMPLETED,no
481,7,COMPLETED,no
525,3,COMPLETED,yes
527,6,COMPLETED,yes
492,9,COMPLETED,no
534,7,COMPLETED,no
508,1,COMPLETED,no
499,5,COMPLETED,no
488,3,COMPLETED,yes
485,5,COMPLETED,no
479,10,COMPLETED,no
499,10,COMPLETED,no
498,2,COMPLETED,no
492,7,COMPLETED,no
509,9,COMPLETED,no
492,1,COMPLETED,yes
487,8,COMPLETED,no
492,8,COMPLETED,no
527,4,COMPLETED,no
535,6,COMPLETED,no
506,1,COMPLETED,yes
477,8,COMPLETED,no
503,5,COMPLETED,no
488,9,COMPLETED,no
498,4,COMPLETED,yes
503,8,COMPLETED,no
481,3,COMPLETED,yes
494,9,COMPLETED,no
537,1,COMPLETED,yes
518,6,COMPLETED,no
494,10,COMPLETED,no
484,10,COMPLETED,no
514,6,COMPLETED,no
485,10,COMPLETED,no
478,7,COMPLETED,no
528,7,COMPLETED,no
498,7,COMPLETED,no
536,7,COMPLETED,no
524,9,COMPLETED,no
492,4,COMPLETED,yes
531,8,COMPLETED,no
500,7,COMPLETED,no
506,7,COMPLETED,no
519,2,COMPLETED,yes
527,2,COMPLETED,yes
535,3,COMPLETED,yes
514,1,COMPLETED,yes
526,10,COMPLETED,no
532,7,COMPLETED,no
532,2,COMPLETED,yes
504,2,COMPLETED,no
495,4,COMPLETED,no
529,1,COMPLETED,yes
536,7,COMPLETED,no
505,9,COMPLETED,no
537,7,COMPLETED,no
537,3,COMPLETED,no
505,5,COMPLETED,no
532,6,COMPLETED,no
498,1,COMPLETED,yes
519,10,COMPLETED,no
532,4,COMPLETED,no
497,9,COMPLETED,no
530,5,COMPLETED,yes
529,10,COMPLETED,no
493,6,COMPLETED,no
479,5,COMPLETED,no
0,AllocNodes,State,no
572,8,PREEMPTED,no
211,3,PREEMPTED,no
102,9,COMPLETED,no
93,5,COMPLETED,no
76,7,COMPLETED,no
137,3,PREEMPTED,yes
110,6,COMPLETED,no
96,7,COMPLETED,no
57,7,COMPLETED,no
77,6,COMPLETED,yes
63,7,COMPLETED,no
103,8,COMPLETED,no
118,3,PREEMPTED,yes
60,5,COMPLETED,yes
87,6,COMPLETED,no
68,9,COMPLETED,no
112,10,COMPLETED,no
64,7,COMPLETED,no
83,5,COMPLETED,no
97,7,COMPLETED,no
117,10,COMPLETED,no
67,9,COMPLETED,no
140,1,PREEMPTED,yes
104,5,COMPLETED,no
86,9,COMPLETED,no
101,5,COMPLETED,no
93,2,COMPLETED,yes
77,2,COMPLETED,no
81,8,COMPLETED,no
65,9,COMPLETED,no
78,3,COMPLETED,no
92,10,COMPLETED,no
77,7,COMPLETED,yes
115,4,COMPLETED,no
62,5,COMPLETED,no
97,8,COMPLETED,no
60,9,COMPLETED,no
95,5,COMPLETED,no
83,8,COMPLETED,no
82,8,COMPLETED,no
71,1,COMPLETED,yes
72,4,COMPLETED,no
92,8,COMPLETED,no
71,5,COMPLETED,no
66,5,COMPLETED,no
98,1,COMPLETED,yes
63,7,COMPLETED,no
86,9,COMPLETED,no
115,8,COMPLETED,no
87,4,COMPLETED,no
63,6,COMPLETED,no
106,1,COMPLETED,yes
70,2,COMPLETED,yes
85,7,COMPLETED,no
61,1,COMPLETED,yes
90,8,COMPLETED,no
98,8,COMPLETED,no
94,10,COMPLETED,no
94,5,COMPLETED,no
109,2,COMPLETED,yes
105,9,COMPLETED,no
100,6,COMPLETED,no
98,6,COMPLETED,no
109,10,COMPLETED,no
86,1,COMPLETED,yes
79,6,COMPLETED,no
70,6,COMPLETED,no
68,5,COMPLETED,no
101,8,COMPLETED,no
60,9,COMPLETED,no
86,4,COMPLETED,yes
96,8,COMPLETED,no
90,4,COMPLETED,no
87,5,COMPLETED,no
111,9,COMPLETED,no
71,10,COMPLETED,no
61,8,COMPLETED,no
80,3,COMPLETED,yes
74,6,COMPLETED,no
111,7,COMPLETED,no
112,4,COMPLETED,no
79,1,COMPLETED,yes
112,5,COMPLETED,no
105,6,COMPLETED,no
60,4,COMPLETED,no
116,6,COMPLETED,no
78,3,COMPLETED,yes
87,5,COMPLETED,no
95,5,COMPLETED,no
73,1,COMPLETED,yes
113,7,COMPLETED,no
89,8,COMPLETED,no
94,8,COMPLETED,no
91,7,COMPLETED,no
68,4,COMPLETED,yes
107,6,COMPLETED,no
99,8,COMPLETED,no
106,7,COMPLETED,no
62,1,COMPLETED,yes
99,8,COMPLETED,no
102,9,COMPLETED,no
116,8,COMPLETED,no
87,8,COMPLETED,no
99,10,COMPLETED,no
60,1,COMPLETED,yes
58,8,COMPLETED,no
100,5,COMPLETED,no
88,7,COMPLETED,no
102,2,COMPLETED,yes
92,9,COMPLETED,no
99,2,COMPLETED,yes
95,2,COMPLETED,yes
60,4,COMPLETED,no
86,2,COMPLETED,no
93,10,COMPLETED,no
117,6,COMPLETED,no
83,1,COMPLETED,yes
97,2,COMPLETED,no
88,5,COMPLETED,no
96,10,COMPLETED,no
77,7,COMPLETED,no
62,7,COMPLETED,no
65,2,COMPLETED,no
81,2,COMPLETED,no
91,2,COMPLETED,yes
88,5,COMPLETED,no
91,8,COMPLETED,no
68,1,COMPLETED,yes
94,8,COMPLETED,no
97,1,COMPLETED,yes
62,10,COMPLETED,no
98,7,COMPLETED,no
106,10,COMPLETED,no
75,9,COMPLETED,yes
117,9,COMPLETED,no
74,4,COMPLETED,no
58,10,COMPLETED,no
76,2,COMPLETED,yes
93,3,COMPLETED,yes
73,2,COMPLETED,yes
97,5,COMPLETED,yes
66,4,COMPLETED,no
99,9,COMPLETED,no
103,8,COMPLETED,no
91,7,COMPLETED,no
108,8,COMPLETED,no
98,1,COMPLETED,yes
64,7,COMPLETED,no
86,4,COMPLETED,yes
110,1,COMPLETED,yes
81,6,COMPLETED,no
65,10,COMPLETED,no
109,7,COMPLETED,no
85,3,COMPLETED,no
71,9,COMPLETED,no
101,7,COMPLETED,no
104,3,COMPLETED,no
60,2,COMPLETED,no
108,5,COMPLETED,no
76,6,COMPLETED,no
72,4,COMPLETED,no
117,6,COMPLETED,no
105,10,COMPLETED,no
75,5,COMPLETED,no
117,4,COMPLETED,no
95,2,COMPLETED,no
63,2,COMPLETED,no
106,5,COMPLETED,no
87,2,COMPLETED,yes
116,9,COMPLETED,no
113,8,COMPLETED,no
86,5,COMPLETED,no
65,4,COMPLETED,no
110,6,COMPLETED,no
95,3,COMPLETED,no
65,1,COMPLETED,yes
111,2,COMPLETED,yes
60,8,COMPLETED,no
71,3,COMPLETED,no
94,1,COMPLETED,yes
74,6,COMPLETED,no
59,2,COMPLETED,yes
81,10,COMPLETED,no
91,9,COMPLETED,no
70,3,COMPLETED,no
90,10,COMPLETED,no
113,2,COMPLETED,no
59,2,COMPLETED,no
63,6,COMPLETED,no
71,3,COMPLETED,yes
106,5,COMPLETED,no
92,1,COMPLETED,yes
87,3,COMPLETED,no
81,7,COMPLETED,no
114,5,COMPLETED,no
72,9,COMPLETED,no
110,5,COMPLETED,no
82,8,COMPLETED,no
87,10,COMPLETED,no
89,10,COMPLETED,no
104,2,COMPLETED,yes
110,5,COMPLETED,no
75,1,COMPLETED,no
69,4,COMPLETED,no
85,9,COMPLETED,no
117,3,COMPLETED,no
78,1,COMPLETED,yes
106,1,COMPLETED,no
58,4,COMPLETED,no
61,3,COMPLETED,no
80,5,COMPLETED,no
58,5,COMPLETED,no
109,8,COMPLETED,no
97,9,COMPLETED,no
67,10,COMPLETED,no
62,1,COMPLETED,yes
92,1,COMPLETED,yes
70,4,COMPLETED,no
76,10,COMPLETED,no
111,7,COMPLETED,no
65,3,COMPLETED,no
65,5,COMPLETED,no
103,9,COMPLETED,no
89,5,COMPLETED,no
79,7,COMPLETED,no
90,9,COMPLETED,no
82,10,COMPLETED,no
111,9,COMPLETED,no
88,1,COMPLETED,yes
117,4,COMPLETED,no
100,8,COMPLETED,no
69,1,COMPLETED,yes
106,9,COMPLETED,no
112,2,COMPLETED,yes
90,4,COMPLETED,yes
60,9,COMPLETED,no
61,7,COMPLETED,no
117,7,COMPLETED,no
106,4,COMPLETED,yes
86,2,COMPLETED,no
83,9,COMPLETED,no
75,4,COMPLETED,no
93,5,COMPLETED,no
108,9,COMPLETED,no
113,7,COMPLETED,no
114,2,COMPLETED,yes
114,7,COMPLETED,no
75,5,COMPLETED,no
100,1,COMPLETED,yes
68,3,COMPLETED,no
93,2,COMPLETED,no
93,7,COMPLETED,no
67,5,COMPLETED,no
98,7,COMPLETED,no
57,6,COMPLETED,no
91,5,COMPLETED,no
83,6,COMPLETED,no
73,5,COMPLETED,no
73,7,COMPLETED,no
94,1,COMPLETED,yes
65,9,COMPLETED,no
89,9,COMPLETED,no
62,5,COMPLETED,no
107,8,COMPLETED,no
95,9,COMPLETED,no
84,5,COMPLETED,no
65,3,COMPLETED,yes
70,4,COMPLETED,no
63,5,COMPLETED,no
91,10,COMPLETED,no
61,7,COMPLETED,no
83,8,COMPLETED,no
76,10,COMPLETED,no
73,7,COMPLETED,no
92,1,COMPLETED,yes
82,5,COMPLETED,no
58,2,COMPLETED,yes
59,5,COMPLETED,yes
78,3,COMPLETED,no
102,8,COMPLETED,no
88,6,COMPLETED,no
96,8,COMPLETED,no
87,1,COMPLETED,yes
66,4,COMPLETED,no
60,8,COMPLETED,no
118,1,COMPLETED,yes
77,1,COMPLETED,yes
75,8,COMPLETED,no
109,8,COMPLETED,no
98,3,COMPLETED,yes
105,9,COMPLETED,no
116,1,COMPLETED,yes
106,7,COMPLETED,no
106,2,COMPLETED,yes
112,8,COMPLETED,no
103,2,COMPLETED,no
116,9,COMPLETED,no
90,10,COMPLETED,no
78,5,COMPLETED,no
90,5,COMPLETED,no
107,4,COMPLETED,no
81,5,COMPLETED,no
99,4,COMPLETED,no
90,1,COMPLETED,yes
94,7,COMPLETED,no
65,9,COMPLETED,no
107,6,COMPLETED,no
78,9,COMPLETED,no
67,5,COMPLETED,no
93,9,COMPLETED,no
98,7,COMPLETED,no
67,2,COMPLETED,yes
78,5,COMPLETED,no
73,1,COMPLETED,yes
57,5,COMPLETED,no
108,4,COMPLETED,yes
71,2,COMPLETED,yes
84,7,COMPLETED,no
78,10,COMPLETED,no
108,2,COMPLETED,no
76,9,COMPLETED,no
99,5,COMPLETED,no
112,2,COMPLETED,no
66,8,COMPLETED,no
92,9,COMPLETED,no
66,9,COMPLETED,no
59,10,COMPLETED,no
96,1,COMPLETED,yes
97,5,COMPLETED,yes
99,9,COMPLETED,no
114,7,COMPLETED,no
65,9,COMPLETED,no
104,8,COMPLETED,no
82,1,COMPLETED,yes
82,3,COMPLETED,yes
93,2,COMPLETED,yes
59,9,COMPLETED,no
100,6,COMPLETED,no
117,8,COMPLETED,no
111,9,COMPLETED,no
105,7,COMPLETED,no
108,7,COMPLETED,no
102,9,COMPLETED,no
99,6,COMPLETED,no
83,7,COMPLETED,no
68,5,COMPLETED,no
107,10,COMPLETED,no
98,10,COMPLETED,no
94,3,COMPLETED,yes
109,10,COMPLETED,no
70,9,COMPLETED,no
99,4,COMPLETED,yes
78,1,COMPLETED,yes
109,8,COMPLETED,no
95,6,COMPLETED,no
83,8,COMPLETED,no
83,5,COMPLETED,no
111,3,COMPLETED,yes
91,8,COMPLETED,no
92,1,COMPLETED,yes
88,3,COMPLETED,yes
117,8,COMPLETED,no
94,10,COMPLETED,no
89,6,COMPLETED,no
58,9,COMPLETED,no
91,5,COMPLETED,no
107,1,COMPLETED,yes
98,10,COMPLETED,no
103,2,COMPLETED,yes
100,6,COMPLETED,no
104,3,COMPLETED,no
97,3,COMPLETED,no
92,9,COMPLETED,no
63,3,COMPLETED,yes
66,6,COMPLETED,no
117,5,COMPLETED,yes
65,4,COMPLETED,no
111,10,COMPLETED,no
107,10,COMPLETED,no
104,9,COMPLETED,no
95,2,COMPLETED,no
104,10,COMPLETED,no
92,9,COMPLETED,no
94,5,COMPLETED,yes
103,5,COMPLETED,no
83,1,COMPLETED,yes
101,6,COMPLETED,no
71,1,COMPLETED,yes
65,2,COMPLETED,no
106,5,COMPLETED,no
115,5,COMPLETED,no
89,6,COMPLETED,no
96,3,COMPLETED,no
103,8,COMPLETED,no
74,7,COMPLETED,yes
65,10,COMPLETED,no
74,7,COMPLETED,yes
103,7,COMPLETED,no
79,9,COMPLETED,no
77,6,COMPLETED,no
